,key,max_ADHD,max_PTSD,max_anxiety,max_bipolar,max_depression,max_mental hospital,max_psychiatrists near me,max_psychologist near me,max_therapist near me,mean_ADHD,mean_PTSD,mean_anxiety,mean_bipolar,mean_depression,mean_mental hospital,mean_psychiatrists near me,mean_psychologist near me,mean_therapist near me,median_ADHD,median_PTSD,median_anxiety,median_bipolar,median_depression,median_mental hospital,median_psychiatrists near me,median_psychologist near me,median_therapist near me,min_ADHD,min_PTSD,min_anxiety,min_bipolar,min_depression,min_mental hospital,min_psychiatrists near me,min_psychologist near me,min_therapist near me
97,US-DE_2014,36.0,17.0,64.0,30.0,80.0,0.0,0.0,0.0,0.0,23.0,11.083333333333334,57.333333333333336,23.25,67.83333333333333,0.0,0.0,0.0,0.0,21.5,11.0,59.0,23.0,72.0,0.0,0.0,0.0,0.0,18.0,6.0,47.0,16.0,54.0,0.0,0.0,0.0,0.0
98,US-DE_2015,26.0,14.0,75.0,26.0,88.0,56.0,55.0,57.0,0.0,21.666666666666668,10.0,62.416666666666664,22.0,71.16666666666667,4.666666666666667,4.583333333333333,4.75,0.0,24.0,10.0,63.5,22.5,70.0,0.0,0.0,0.0,0.0,13.0,0.0,51.0,17.0,60.0,0.0,0.0,0.0,0.0
99,US-DE_2016,26.0,17.0,73.0,26.0,79.0,42.0,0.0,0.0,0.0,21.416666666666668,12.583333333333334,65.0,21.25,64.75,15.666666666666666,0.0,0.0,0.0,22.0,12.5,65.5,20.5,66.0,0.0,0.0,0.0,0.0,16.0,9.0,51.0,16.0,47.0,0.0,0.0,0.0,0.0
100,US-DE_2017,29.0,16.0,91.0,25.0,86.0,43.0,0.0,0.0,35.0,21.583333333333332,12.916666666666666,73.41666666666667,21.166666666666668,70.75,8.666666666666666,0.0,0.0,2.9166666666666665,21.0,12.5,72.0,21.5,72.5,0.0,0.0,0.0,0.0,14.0,10.0,65.0,17.0,55.0,0.0,0.0,0.0,0.0
101,US-DE_2018,28.0,19.0,86.0,29.0,86.0,40.0,0.0,0.0,73.0,22.416666666666668,14.416666666666666,79.08333333333333,22.25,71.08333333333333,6.5,0.0,0.0,21.333333333333332,23.5,14.5,79.0,22.5,70.5,0.0,0.0,0.0,16.5,16.0,9.0,70.0,18.0,58.0,0.0,0.0,0.0,0.0
102,US-DE_2019,29.0,18.0,89.0,26.0,91.0,41.0,0.0,40.0,78.0,24.416666666666668,14.833333333333334,82.33333333333333,21.833333333333332,73.08333333333333,16.583333333333332,0.0,13.166666666666666,50.5,25.0,15.0,81.5,22.5,74.0,14.0,0.0,0.0,58.5,17.0,12.0,76.0,16.0,53.0,0.0,0.0,0.0,0.0
103,US-DE_2020,30.0,20.0,93.0,27.0,90.0,36.0,0.0,24.0,89.0,25.333333333333332,15.166666666666666,85.16666666666667,21.333333333333332,68.16666666666667,14.416666666666666,0.0,2.0,58.666666666666664,25.5,16.0,85.5,21.5,65.0,11.5,0.0,0.0,61.5,21.0,12.0,74.0,15.0,59.0,0.0,0.0,0.0,25.0
104,US-DE_2021,38.0,17.0,92.0,23.0,69.0,45.0,0.0,34.0,100.0,32.833333333333336,14.166666666666666,86.66666666666667,19.166666666666668,58.833333333333336,28.0,0.0,7.0,82.83333333333333,31.5,14.0,87.5,18.5,59.0,27.5,0.0,0.0,84.0,29.0,11.0,79.0,17.0,48.0,0.0,0.0,0.0,61.0
105,US-DE_2022,49.0,18.0,100.0,27.0,73.0,65.0,26.0,29.0,89.0,41.833333333333336,15.25,85.91666666666667,23.333333333333332,63.25,37.416666666666664,2.1666666666666665,4.25,68.0,42.0,15.0,84.0,24.5,63.0,36.0,0.0,0.0,70.5,32.0,11.0,78.0,18.0,45.0,23.0,0.0,0.0,31.0
106,US-DE_2023,55.0,19.0,98.0,27.0,74.0,52.0,0.0,22.0,80.0,49.416666666666664,15.083333333333334,86.75,21.833333333333332,59.25,34.583333333333336,0.0,3.5833333333333335,57.583333333333336,51.0,15.0,85.0,22.5,60.5,33.5,0.0,0.0,57.0,39.0,10.0,76.0,17.0,44.0,25.0,0.0,0.0,24.0
107,US-DE_2024,57.0,19.0,93.0,23.0,69.0,39.0,2.0,1.0,82.0,49.90909090909091,14.0,86.63636363636364,20.818181818181817,56.54545454545455,27.545454545454547,0.18181818181818182,0.09090909090909091,56.81818181818182,50.0,14.0,85.0,21.0,60.0,32.0,0.0,0.0,52.0,41.0,10.0,79.0,18.0,44.0,0.0,0.0,0.0,42.0
108,US-FL_2013,25.0,9.0,50.0,26.0,55.0,37.0,0.0,0.0,0.0,20.166666666666668,8.0,46.833333333333336,22.0,49.0,30.5,0.0,0.0,0.0,20.0,8.0,47.0,21.5,49.5,29.5,0.0,0.0,0.0,16.0,7.0,43.0,20.0,43.0,26.0,0.0,0.0,0.0
109,US-FL_2014,24.0,12.0,56.0,24.0,62.0,34.0,0.0,0.0,3.0,20.916666666666668,9.75,51.333333333333336,22.5,54.416666666666664,30.5,0.0,0.0,0.25,20.5,9.5,51.5,22.0,53.5,31.0,0.0,0.0,0.0,18.0,8.0,48.0,20.0,48.0,22.0,0.0,0.0,0.0
110,US-FL_2015,23.0,13.0,60.0,25.0,68.0,37.0,3.0,3.0,7.0,20.333333333333332,10.833333333333334,55.583333333333336,21.666666666666668,57.666666666666664,31.333333333333332,0.25,0.6666666666666666,3.75,21.0,10.5,56.0,22.0,58.5,31.5,0.0,0.0,3.0,17.0,9.0,51.0,20.0,51.0,25.0,0.0,0.0,0.0
111,US-FL_2016,24.0,15.0,70.0,28.0,99.0,34.0,2.0,7.0,13.0,20.166666666666668,11.666666666666666,65.33333333333333,21.666666666666668,65.5,30.833333333333332,0.6666666666666666,4.25,9.75,20.0,11.0,65.5,22.0,63.5,31.5,0.0,4.0,10.0,17.0,10.0,60.0,17.0,47.0,27.0,0.0,0.0,6.0
112,US-FL_2017,25.0,14.0,76.0,24.0,79.0,36.0,3.0,14.0,23.0,21.0,12.0,69.83333333333333,19.583333333333332,65.58333333333333,29.333333333333332,2.25,9.333333333333334,18.416666666666668,21.5,12.0,70.0,20.0,65.0,28.5,2.0,9.0,18.5,17.0,11.0,61.0,15.0,57.0,23.0,2.0,6.0,13.0
113,US-FL_2018,25.0,14.0,84.0,27.0,76.0,34.0,4.0,20.0,45.0,21.916666666666668,12.75,77.41666666666667,21.416666666666668,67.0,30.416666666666668,3.0,15.416666666666666,31.583333333333332,22.0,13.0,80.0,21.0,68.0,30.5,3.0,15.5,32.5,20.0,11.0,67.0,17.0,59.0,27.0,2.0,10.0,23.0
114,US-FL_2019,28.0,16.0,83.0,23.0,75.0,36.0,4.0,24.0,59.0,22.916666666666668,13.916666666666666,78.91666666666667,20.333333333333332,67.41666666666667,30.666666666666668,3.25,20.083333333333332,52.166666666666664,22.5,13.5,78.5,21.0,68.0,30.5,3.0,20.0,54.5,20.0,12.0,73.0,18.0,61.0,27.0,2.0,17.0,41.0
115,US-FL_2020,28.0,16.0,93.0,24.0,79.0,35.0,4.0,25.0,72.0,23.416666666666668,14.166666666666666,82.08333333333333,19.833333333333332,67.41666666666667,30.5,2.5833333333333335,18.75,56.166666666666664,23.0,14.0,81.0,20.0,66.5,30.5,2.5,19.5,59.0,20.0,13.0,73.0,18.0,55.0,25.0,1.0,9.0,29.0
116,US-FL_2021,36.0,15.0,89.0,21.0,70.0,37.0,4.0,29.0,100.0,31.416666666666668,13.833333333333334,84.91666666666667,19.75,59.5,33.0,2.5,22.916666666666668,85.0,31.0,14.0,85.5,20.0,59.0,32.5,2.0,23.0,85.0,25.0,13.0,80.0,18.0,52.0,30.0,2.0,18.0,68.0
117,US-FL_2022,46.0,16.0,93.0,24.0,100.0,45.0,3.0,23.0,79.0,42.666666666666664,14.583333333333334,87.41666666666667,21.333333333333332,65.91666666666667,37.916666666666664,2.1666666666666665,19.75,66.66666666666667,43.5,15.0,88.0,20.5,64.0,37.0,2.0,19.5,67.5,37.0,13.0,81.0,19.0,52.0,34.0,0.0,16.0,56.0
118,US-FL_2023,56.0,14.0,90.0,24.0,70.0,42.0,3.0,21.0,73.0,50.333333333333336,13.583333333333334,84.5,20.5,58.666666666666664,38.5,2.4166666666666665,16.833333333333332,63.916666666666664,50.0,14.0,84.0,20.5,58.5,38.5,2.0,17.0,65.0,45.0,12.0,73.0,17.0,46.0,34.0,2.0,10.0,49.0
119,US-FL_2024,55.0,14.0,89.0,21.0,61.0,42.0,2.0,12.0,58.0,49.90909090909091,13.0,82.36363636363636,19.90909090909091,54.09090909090909,37.72727272727273,1.0,11.0,53.72727272727273,49.0,13.0,81.0,20.0,54.0,38.0,1.0,11.0,54.0,47.0,12.0,78.0,18.0,46.0,34.0,0.0,9.0,51.0
120,US-GA_2013,25.0,10.0,51.0,25.0,62.0,33.0,0.0,0.0,0.0,21.416666666666668,8.666666666666666,48.083333333333336,22.0,54.166666666666664,28.166666666666668,0.0,0.0,0.0,21.5,8.5,48.5,22.0,54.5,28.0,0.0,0.0,0.0,17.0,8.0,45.0,20.0,46.0,22.0,0.0,0.0,0.0
121,US-GA_2014,26.0,12.0,59.0,28.0,67.0,36.0,0.0,0.0,0.0,21.75,10.083333333333334,52.0,24.083333333333332,59.333333333333336,31.416666666666668,0.0,0.0,0.0,21.0,10.0,50.5,23.5,62.0,31.5,0.0,0.0,0.0,18.0,8.0,47.0,22.0,46.0,26.0,0.0,0.0,0.0
122,US-GA_2015,26.0,13.0,67.0,26.0,76.0,43.0,0.0,4.0,7.0,21.833333333333332,11.666666666666666,59.416666666666664,23.25,65.58333333333333,33.166666666666664,0.0,1.5833333333333333,2.75,22.0,12.0,60.0,23.5,67.5,33.5,0.0,0.0,2.0,17.0,10.0,54.0,21.0,54.0,27.0,0.0,0.0,0.0
123,US-GA_2016,26.0,16.0,74.0,27.0,74.0,36.0,4.0,7.0,13.0,21.25,12.0,63.166666666666664,21.416666666666668,61.333333333333336,32.833333333333336,0.3333333333333333,5.0,9.0,22.0,12.0,63.0,21.0,62.5,33.5,0.0,4.5,9.0,17.0,10.0,58.0,19.0,47.0,28.0,0.0,3.0,6.0
124,US-GA_2017,25.0,15.0,72.0,23.0,73.0,39.0,3.0,12.0,19.0,22.333333333333332,12.5,66.58333333333333,20.333333333333332,63.166666666666664,32.583333333333336,0.25,9.0,15.25,24.0,12.0,66.0,21.0,63.0,32.5,0.0,9.0,16.0,19.0,11.0,62.0,18.0,53.0,25.0,0.0,6.0,10.0
125,US-GA_2018,27.0,16.0,90.0,27.0,82.0,40.0,4.0,16.0,41.0,23.25,13.0,75.5,22.666666666666668,69.83333333333333,34.166666666666664,1.4166666666666667,12.833333333333334,28.833333333333332,23.5,13.0,74.5,22.0,67.0,33.0,0.0,13.0,29.0,19.0,12.0,63.0,19.0,61.0,31.0,0.0,9.0,18.0
126,US-GA_2019,30.0,16.0,82.0,23.0,87.0,40.0,5.0,20.0,62.0,24.583333333333332,14.166666666666666,76.25,20.75,68.33333333333333,36.416666666666664,1.6666666666666667,16.666666666666668,48.583333333333336,24.5,14.0,77.0,20.0,69.0,35.0,1.5,17.0,47.0,21.0,12.0,68.0,17.0,53.0,31.0,0.0,12.0,41.0
127,US-GA_2020,30.0,17.0,93.0,25.0,83.0,42.0,4.0,21.0,68.0,25.166666666666668,14.583333333333334,83.25,20.25,65.75,35.25,1.5,14.083333333333334,53.916666666666664,25.0,14.0,82.5,20.0,62.0,35.0,2.0,14.0,58.0,20.0,13.0,79.0,18.0,53.0,24.0,0.0,7.0,29.0
128,US-GA_2021,40.0,15.0,97.0,23.0,74.0,44.0,4.0,21.0,100.0,35.25,13.916666666666666,86.5,19.416666666666668,59.25,41.416666666666664,2.0,18.083333333333332,90.0,35.5,14.0,86.0,19.0,58.5,42.0,2.5,18.0,90.0,28.0,12.0,76.0,17.0,49.0,37.0,0.0,16.0,76.0
129,US-GA_2022,46.0,18.0,100.0,26.0,81.0,52.0,3.0,20.0,87.0,43.083333333333336,14.916666666666666,87.66666666666667,22.166666666666668,64.66666666666667,44.75,0.75,15.75,70.33333333333333,43.5,15.0,87.0,21.5,62.0,46.0,0.0,16.0,69.5,38.0,13.0,76.0,20.0,49.0,35.0,0.0,10.0,55.0
130,US-GA_2023,55.0,15.0,95.0,24.0,80.0,52.0,4.0,16.0,78.0,50.166666666666664,14.0,85.5,21.416666666666668,59.75,45.916666666666664,0.8333333333333334,12.5,67.41666666666667,49.0,14.0,85.5,21.5,58.5,45.5,0.0,11.5,68.0,45.0,12.0,72.0,19.0,49.0,40.0,0.0,9.0,53.0
131,US-GA_2024,57.0,16.0,90.0,22.0,70.0,49.0,3.0,14.0,63.0,51.27272727272727,13.363636363636363,82.9090909090909,20.454545454545453,56.36363636363637,45.0,0.36363636363636365,10.181818181818182,57.09090909090909,51.0,13.0,83.0,20.0,60.0,46.0,0.0,10.0,58.0,44.0,12.0,76.0,18.0,45.0,40.0,0.0,7.0,47.0
132,US-HI_2013,24.0,15.0,55.0,29.0,82.0,45.0,0.0,0.0,0.0,21.5,13.083333333333334,49.75,20.0,64.41666666666667,3.75,0.0,0.0,0.0,22.5,13.0,50.0,19.0,65.0,0.0,0.0,0.0,0.0,15.0,10.0,44.0,14.0,51.0,0.0,0.0,0.0,0.0
133,US-HI_2014,27.0,19.0,63.0,23.0,81.0,37.0,0.0,0.0,0.0,20.916666666666668,13.083333333333334,54.916666666666664,19.916666666666668,64.91666666666667,13.75,0.0,0.0,0.0,20.0,13.5,56.5,20.0,65.0,0.0,0.0,0.0,0.0,14.0,9.0,47.0,18.0,52.0,0.0,0.0,0.0,0.0
134,US-HI_2015,27.0,18.0,67.0,24.0,100.0,48.0,43.0,0.0,0.0,20.916666666666668,14.583333333333334,58.416666666666664,20.333333333333332,75.33333333333333,15.25,3.5833333333333335,0.0,0.0,20.5,14.0,57.5,20.5,75.0,0.0,0.0,0.0,0.0,16.0,12.0,54.0,14.0,58.0,0.0,0.0,0.0,0.0
135,US-HI_2016,28.0,18.0,70.0,26.0,84.0,43.0,0.0,0.0,0.0,21.583333333333332,15.916666666666666,63.166666666666664,19.833333333333332,66.75,3.5833333333333335,0.0,0.0,0.0,21.0,16.5,62.0,19.0,68.0,0.0,0.0,0.0,0.0,16.0,13.0,56.0,14.0,51.0,0.0,0.0,0.0,0.0
136,US-HI_2017,29.0,19.0,76.0,21.0,84.0,63.0,0.0,0.0,37.0,24.416666666666668,15.5,69.33333333333333,17.5,69.5,14.0,0.0,0.0,3.0833333333333335,24.5,15.5,68.5,17.0,71.0,0.0,0.0,0.0,0.0,19.0,13.0,65.0,14.0,54.0,0.0,0.0,0.0,0.0
137,US-HI_2018,29.0,18.0,84.0,27.0,85.0,47.0,0.0,0.0,44.0,22.75,15.416666666666666,73.16666666666667,20.25,75.0,10.25,0.0,0.0,10.0,22.0,15.5,72.0,20.0,76.5,0.0,0.0,0.0,0.0,16.0,12.0,65.0,15.0,63.0,0.0,0.0,0.0,0.0
138,US-HI_2019,33.0,20.0,86.0,22.0,86.0,53.0,0.0,0.0,59.0,25.833333333333332,16.333333333333332,77.83333333333333,18.916666666666668,74.08333333333333,21.666666666666668,0.0,0.0,33.916666666666664,25.0,16.5,76.0,19.0,76.0,18.0,0.0,0.0,45.5,21.0,13.0,73.0,17.0,62.0,0.0,0.0,0.0,0.0
139,US-HI_2020,33.0,21.0,96.0,25.0,90.0,67.0,0.0,33.0,60.0,27.583333333333332,18.166666666666668,85.41666666666667,19.5,74.5,21.333333333333332,0.0,2.75,44.0,27.0,18.0,84.5,19.0,74.5,15.0,0.0,0.0,50.0,22.0,16.0,76.0,15.0,63.0,0.0,0.0,0.0,0.0
140,US-HI_2021,47.0,20.0,100.0,25.0,67.0,45.0,0.0,0.0,100.0,37.583333333333336,16.25,87.33333333333333,17.75,59.25,20.25,0.0,0.0,65.5,37.5,17.0,86.5,17.5,59.0,18.5,0.0,0.0,71.0,30.0,11.0,80.0,14.0,52.0,0.0,0.0,0.0,0.0
141,US-HI_2022,56.0,22.0,94.0,26.0,83.0,59.0,0.0,45.0,79.0,48.583333333333336,18.25,85.75,22.083333333333332,67.0,27.166666666666668,0.0,3.75,51.75,48.0,18.5,85.5,23.0,65.0,32.5,0.0,0.0,47.5,42.0,15.0,78.0,18.0,57.0,0.0,0.0,0.0,35.0
142,US-HI_2023,65.0,21.0,96.0,25.0,73.0,64.0,0.0,31.0,72.0,56.5,17.916666666666668,86.83333333333333,20.166666666666668,61.333333333333336,27.833333333333332,0.0,2.5833333333333335,46.166666666666664,55.5,18.0,86.0,20.5,61.5,34.5,0.0,0.0,51.5,50.0,15.0,76.0,15.0,49.0,0.0,0.0,0.0,0.0
143,US-HI_2024,69.0,22.0,95.0,22.0,70.0,63.0,0.0,2.0,76.0,57.72727272727273,17.636363636363637,83.0909090909091,17.90909090909091,57.18181818181818,32.63636363636363,0.0,0.18181818181818182,50.72727272727273,57.0,18.0,81.0,17.0,57.0,37.0,0.0,0.0,51.0,51.0,13.0,78.0,16.0,47.0,0.0,0.0,0.0,15.0
144,US-IA_2013,30.0,12.0,53.0,23.0,76.0,48.0,0.0,0.0,0.0,22.333333333333332,8.916666666666666,49.416666666666664,20.083333333333332,63.916666666666664,34.333333333333336,0.0,0.0,0.0,22.5,9.5,50.5,20.0,70.0,35.5,0.0,0.0,0.0,16.0,6.0,45.0,16.0,46.0,24.0,0.0,0.0,0.0
145,US-IA_2014,28.0,14.0,62.0,26.0,89.0,60.0,0.0,0.0,0.0,23.833333333333332,10.583333333333334,55.833333333333336,21.083333333333332,71.75,37.583333333333336,0.0,0.0,0.0,25.0,10.5,55.5,20.5,72.0,35.5,0.0,0.0,0.0,16.0,8.0,50.0,18.0,49.0,27.0,0.0,0.0,0.0
146,US-IA_2015,29.0,16.0,67.0,29.0,95.0,47.0,0.0,0.0,0.0,23.083333333333332,13.5,63.416666666666664,20.416666666666668,77.25,35.333333333333336,0.0,0.0,0.0,22.0,13.5,64.0,19.5,79.0,36.5,0.0,0.0,0.0,16.0,9.0,58.0,17.0,53.0,19.0,0.0,0.0,0.0
147,US-IA_2016,27.0,16.0,75.0,25.0,95.0,50.0,0.0,0.0,21.0,23.0,12.75,67.83333333333333,19.916666666666668,73.0,33.833333333333336,0.0,0.0,3.0833333333333335,23.0,11.5,68.0,20.0,79.0,32.5,0.0,0.0,0.0,18.0,10.0,60.0,16.0,50.0,18.0,0.0,0.0,0.0
148,US-IA_2017,33.0,18.0,85.0,26.0,97.0,52.0,0.0,0.0,18.0,25.333333333333332,12.833333333333334,75.75,20.333333333333332,76.33333333333333,36.75,0.0,0.0,10.166666666666666,25.0,12.0,74.5,20.5,77.0,35.5,0.0,0.0,14.5,19.0,9.0,70.0,17.0,55.0,29.0,0.0,0.0,0.0
149,US-IA_2018,29.0,17.0,91.0,26.0,94.0,53.0,0.0,13.0,38.0,23.75,13.416666666666666,81.58333333333333,22.166666666666668,78.83333333333333,38.833333333333336,0.0,1.0833333333333333,23.666666666666668,24.5,12.5,80.5,22.5,85.0,38.0,0.0,0.0,24.5,17.0,10.0,75.0,18.0,56.0,29.0,0.0,0.0,0.0
150,US-IA_2019,32.0,17.0,93.0,25.0,98.0,46.0,0.0,14.0,50.0,25.333333333333332,13.916666666666666,83.58333333333333,20.75,77.83333333333333,36.333333333333336,0.0,3.25,38.416666666666664,24.5,14.0,82.5,20.5,81.5,35.5,0.0,0.0,40.0,20.0,10.0,76.0,16.0,52.0,25.0,0.0,0.0,26.0
151,US-IA_2020,33.0,17.0,91.0,22.0,89.0,43.0,0.0,16.0,68.0,26.166666666666668,13.333333333333334,82.75,19.0,66.75,33.666666666666664,0.0,7.583333333333333,52.333333333333336,26.0,13.0,81.5,18.0,66.5,32.0,0.0,11.5,57.5,21.0,10.0,73.0,17.0,51.0,26.0,0.0,0.0,27.0
152,US-IA_2021,46.0,14.0,91.0,22.0,65.0,57.0,0.0,19.0,100.0,38.166666666666664,12.583333333333334,84.66666666666667,19.25,56.75,40.416666666666664,0.0,9.0,80.16666666666667,37.0,13.0,85.5,19.0,59.5,39.0,0.0,13.5,79.0,30.0,10.0,78.0,17.0,44.0,32.0,0.0,0.0,65.0
153,US-IA_2022,53.0,17.0,96.0,29.0,82.0,56.0,0.0,15.0,78.0,46.25,13.416666666666666,87.25,22.083333333333332,63.0,45.166666666666664,0.0,4.666666666666667,65.25,47.0,13.0,87.0,21.5,63.0,45.5,0.0,0.0,62.5,39.0,10.0,81.0,18.0,46.0,39.0,0.0,0.0,56.0
154,US-IA_2023,62.0,16.0,100.0,28.0,77.0,61.0,0.0,16.0,83.0,54.5,14.0,87.08333333333333,22.583333333333332,62.333333333333336,45.833333333333336,0.0,3.3333333333333335,65.25,55.0,14.0,86.5,23.0,67.0,46.0,0.0,0.0,62.0,46.0,11.0,81.0,18.0,43.0,37.0,0.0,0.0,51.0
155,US-IA_2024,62.0,16.0,91.0,26.0,74.0,56.0,0.0,2.0,71.0,55.0,13.454545454545455,84.36363636363636,20.181818181818183,56.72727272727273,45.36363636363637,0.0,0.18181818181818182,54.81818181818182,55.0,14.0,85.0,19.0,57.0,43.0,0.0,0.0,55.0,47.0,10.0,78.0,17.0,41.0,40.0,0.0,0.0,42.0
156,US-ID_2013,27.0,15.0,56.0,30.0,80.0,72.0,0.0,0.0,0.0,21.25,11.166666666666666,47.25,22.083333333333332,68.83333333333333,25.583333333333332,0.0,0.0,0.0,21.5,11.0,48.0,22.5,76.0,0.0,0.0,0.0,0.0,16.0,9.0,38.0,16.0,53.0,0.0,0.0,0.0,0.0
157,US-ID_2014,26.0,16.0,59.0,26.0,87.0,97.0,0.0,0.0,0.0,21.25,13.583333333333334,55.25,21.333333333333332,76.25,44.083333333333336,0.0,0.0,0.0,22.0,14.0,55.0,22.0,76.5,56.5,0.0,0.0,0.0,14.0,9.0,51.0,17.0,60.0,0.0,0.0,0.0,0.0
158,US-ID_2015,26.0,17.0,67.0,27.0,94.0,66.0,0.0,0.0,0.0,20.583333333333332,14.416666666666666,62.666666666666664,21.916666666666668,78.83333333333333,26.833333333333332,0.0,0.0,0.0,20.5,15.0,63.5,21.5,80.0,20.5,0.0,0.0,0.0,15.0,10.0,57.0,17.0,62.0,0.0,0.0,0.0,0.0
159,US-ID_2016,27.0,16.0,74.0,25.0,86.0,68.0,0.0,0.0,0.0,19.833333333333332,13.916666666666666,67.58333333333333,20.583333333333332,71.91666666666667,37.083333333333336,0.0,0.0,0.0,20.5,13.5,68.0,21.0,73.5,50.5,0.0,0.0,0.0,14.0,11.0,61.0,16.0,56.0,0.0,0.0,0.0,0.0
160,US-ID_2017,28.0,17.0,75.0,25.0,84.0,80.0,0.0,0.0,30.0,22.583333333333332,14.166666666666666,70.25,21.416666666666668,73.83333333333333,33.5,0.0,0.0,2.5,23.0,14.5,70.5,21.5,74.0,36.5,0.0,0.0,0.0,16.0,11.0,66.0,18.0,60.0,0.0,0.0,0.0,0.0
161,US-ID_2018,30.0,17.0,85.0,30.0,87.0,57.0,0.0,0.0,38.0,23.5,14.0,80.16666666666667,23.5,76.16666666666667,39.333333333333336,0.0,0.0,11.083333333333334,24.5,14.0,80.5,23.0,76.0,41.0,0.0,0.0,0.0,16.0,12.0,74.0,20.0,64.0,0.0,0.0,0.0,0.0
162,US-ID_2019,32.0,18.0,89.0,26.0,92.0,68.0,0.0,0.0,57.0,24.916666666666668,15.416666666666666,80.75,22.0,76.16666666666667,52.083333333333336,0.0,0.0,41.416666666666664,24.0,15.5,80.5,22.0,77.0,48.5,0.0,0.0,40.5,22.0,13.0,73.0,19.0,59.0,28.0,0.0,0.0,29.0
163,US-ID_2020,39.0,20.0,89.0,25.0,90.0,73.0,0.0,0.0,97.0,29.0,14.25,82.08333333333333,22.0,71.5,47.583333333333336,0.0,0.0,52.416666666666664,28.0,14.0,82.0,22.0,68.0,44.0,0.0,0.0,53.5,23.0,12.0,71.0,19.0,56.0,29.0,0.0,0.0,21.0
164,US-ID_2021,52.0,18.0,98.0,23.0,78.0,89.0,0.0,0.0,100.0,42.416666666666664,14.75,85.75,20.5,62.666666666666664,56.083333333333336,0.0,0.0,81.66666666666667,42.0,15.0,85.0,21.0,64.0,58.0,0.0,0.0,82.5,33.0,12.0,79.0,18.0,51.0,30.0,0.0,0.0,52.0
165,US-ID_2022,60.0,19.0,100.0,28.0,80.0,79.0,0.0,33.0,93.0,52.916666666666664,15.75,87.33333333333333,24.166666666666668,66.25,60.583333333333336,0.0,4.833333333333333,69.41666666666667,54.0,16.0,86.0,24.5,66.5,58.5,0.0,0.0,70.5,45.0,13.0,74.0,18.0,50.0,41.0,0.0,0.0,46.0
166,US-ID_2023,73.0,17.0,98.0,26.0,77.0,69.0,0.0,0.0,85.0,63.083333333333336,14.166666666666666,88.75,21.833333333333332,63.75,57.583333333333336,0.0,0.0,64.5,63.5,14.0,88.0,21.5,62.5,58.5,0.0,0.0,64.5,52.0,11.0,79.0,19.0,48.0,28.0,0.0,0.0,43.0
167,US-ID_2024,74.0,18.0,94.0,23.0,68.0,87.0,0.0,2.0,73.0,64.36363636363636,15.090909090909092,82.54545454545455,21.454545454545453,56.90909090909091,60.18181818181818,0.0,0.18181818181818182,60.09090909090909,63.0,15.0,80.0,22.0,58.0,57.0,0.0,0.0,59.0,55.0,11.0,70.0,19.0,44.0,38.0,0.0,0.0,47.0
168,US-IL_2013,22.0,9.0,52.0,25.0,63.0,52.0,0.0,0.0,0.0,19.75,7.416666666666667,48.75,20.916666666666668,54.5,42.666666666666664,0.0,0.0,0.0,20.5,7.5,49.0,21.0,56.0,41.5,0.0,0.0,0.0,16.0,6.0,45.0,18.0,44.0,34.0,0.0,0.0,0.0
169,US-IL_2014,24.0,11.0,58.0,24.0,67.0,55.0,0.0,5.0,4.0,19.833333333333332,8.416666666666666,51.916666666666664,20.916666666666668,58.666666666666664,43.083333333333336,0.0,0.4166666666666667,0.6666666666666666,19.5,8.0,51.5,20.5,60.5,42.0,0.0,0.0,0.0,16.0,7.0,47.0,18.0,45.0,35.0,0.0,0.0,0.0
170,US-IL_2015,23.0,11.0,63.0,24.0,73.0,50.0,0.0,5.0,8.0,19.583333333333332,10.0,57.416666666666664,20.75,62.666666666666664,43.416666666666664,0.0,0.4166666666666667,4.666666666666667,20.5,10.0,57.0,21.0,63.5,43.0,0.0,0.0,5.0,15.0,7.0,53.0,17.0,51.0,37.0,0.0,0.0,0.0
171,US-IL_2016,23.0,13.0,71.0,24.0,82.0,48.0,3.0,9.0,16.0,19.833333333333332,10.666666666666666,64.08333333333333,19.833333333333332,64.16666666666667,43.583333333333336,0.5,6.083333333333333,11.583333333333334,20.0,10.5,65.5,20.0,65.0,43.5,0.0,6.0,12.0,15.0,9.0,51.0,17.0,45.0,39.0,0.0,3.0,8.0
172,US-IL_2017,25.0,13.0,81.0,22.0,83.0,49.0,4.0,13.0,25.0,21.833333333333332,11.416666666666666,74.33333333333333,19.5,68.0,43.166666666666664,1.8333333333333333,8.833333333333334,19.333333333333332,22.5,12.0,75.0,20.0,71.0,42.0,1.5,9.0,20.0,16.0,9.0,63.0,15.0,50.0,38.0,0.0,6.0,15.0
173,US-IL_2018,26.0,15.0,91.0,26.0,87.0,56.0,6.0,16.0,44.0,21.916666666666668,12.5,82.25,21.833333333333332,72.91666666666667,47.0,3.8333333333333335,12.75,33.083333333333336,22.0,12.0,82.0,21.5,76.5,46.5,4.0,12.0,33.0,18.0,11.0,77.0,19.0,54.0,42.0,0.0,10.0,24.0
174,US-IL_2019,31.0,17.0,93.0,23.0,92.0,54.0,5.0,18.0,69.0,24.583333333333332,14.25,84.08333333333333,20.083333333333332,70.5,46.75,2.75,15.25,54.333333333333336,24.5,14.0,83.0,20.0,73.0,46.0,3.0,15.5,53.5,19.0,13.0,75.0,18.0,50.0,42.0,0.0,12.0,43.0
